time,temperature_2m,relative_humidity_2m,pressure_msl,dew_point_2m
2024-12-12T13:00,7.0,36,1029.4,-6.9
2024-12-12T14:00,7.8,35,1029.3,-6.6
2024-12-12T15:00,8.3,33,1029.1,-7.1
2024-12-12T16:00,8.3,34,1029.3,-6.6
2024-12-12T17:00,7.7,38,1029.9,-5.9
2024-12-12T18:00,4.9,53,1030.5,-4.0
2024-12-12T19:00,3.9,57,1030.8,-3.8
2024-12-12T20:00,3.3,61,1031.5,-3.5
2024-12-12T21:00,2.6,71,1031.4,-2.2
2024-12-12T22:00,2.1,75,1031.7,-1.8
2024-12-12T23:00,1.6,79,1032.4,-1.6
2024-12-13T00:00,1.3,81,1032.9,-1.6
2024-12-13T01:00,0.9,83,1033.0,-1.6
2024-12-13T02:00,0.7,84,1032.8,-1.7
2024-12-13T03:00,0.3,86,1033.2,-1.8
2024-12-13T04:00,-0.2,87,1033.8,-2.1
2024-12-13T05:00,-0.6,87,1034.2,-2.6
2024-12-13T06:00,-0.8,86,1034.6,-2.9
2024-12-13T07:00,-1.0,86,1035.0,-3.0
2024-12-13T08:00,-1.0,87,1035.8,-2.9
2024-12-13T09:00,-1.8,95,1037.0,-2.5
2024-12-13T10:00,1.3,76,1037.6,-2.5
2024-12-13T11:00,5.0,56,1038.3,-3.0
2024-12-13T12:00,8.2,42,1038.1,-3.9
2024-12-13T13:00,9.4,43,1037.1,-2.6
2024-12-13T14:00,10.3,42,1036.2,-2.1
2024-12-13T15:00,10.7,43,1036.0,-1.5
2024-12-13T16:00,10.3,50,1036.0,0.3
2024-12-13T17:00,7.6,60,1036.2,0.4
2024-12-13T18:00,4.5,69,1036.6,-0.7
2024-12-13T19:00,2.9,78,1036.9,-0.6
2024-12-13T20:00,2.2,81,1037.4,-0.7
2024-12-13T21:00,7.0,70,1038.2,2.0
2024-12-13T22:00,6.5,73,1038.6,2.0
2024-12-13T23:00,6.1,74,1039.1,1.8
2024-12-14T00:00,5.6,74,1039.4,1.4
2024-12-14T01:00,4.7,77,1039.5,1.0
2024-12-14T02:00,4.4,76,1039.4,0.6
2024-12-14T03:00,4.3,75,1039.5,0.3
2024-12-14T04:00,3.3,80,1039.8,0.1
2024-12-14T05:00,2.5,83,1040.0,-0.1
2024-12-14T06:00,1.8,86,1040.5,-0.3
2024-12-14T07:00,1.4,91,1041.0,0.1
2024-12-14T08:00,1.1,96,1041.6,0.5
2024-12-14T09:00,0.8,93,1042.9,-0.2
2024-12-14T10:00,2.3,81,1043.3,-0.6
2024-12-14T11:00,4.2,71,1043.7,-0.6
2024-12-14T12:00,6.2,65,1043.4,0.0
2024-12-14T13:00,7.5,62,1041.9,0.7
2024-12-14T14:00,8.6,61,1040.8,1.4
2024-12-14T15:00,9.0,60,1040.0,1.7
2024-12-14T16:00,8.7,61,1039.7,1.6
2024-12-14T17:00,8.1,63,1039.4,1.5
2024-12-14T18:00,6.6,69,1039.6,1.3
2024-12-14T19:00,5.7,72,1039.7,1.0
2024-12-14T20:00,5.4,74,1040.1,1.2
2024-12-14T21:00,4.5,75,1041.2,0.5
2024-12-14T22:00,4.3,79,1041.0,0.9
2024-12-14T23:00,4.0,83,1040.8,1.3
2024-12-15T00:00,3.7,84,1040.6,1.3
2024-12-15T01:00,3.4,85,1039.9,1.1
2024-12-15T02:00,3.2,85,1039.1,0.9
2024-12-15T03:00,3.1,85,1038.3,0.8
2024-12-15T04:00,3.6,83,1038.2,0.9
2024-12-15T05:00,3.5,85,1037.8,1.1
2024-12-15T06:00,2.5,91,1037.6,1.2
2024-12-15T07:00,3.1,89,1037.1,1.4
2024-12-15T08:00,3.5,87,1037.1,1.5
2024-12-15T09:00,3.1,84,1038.4,0.6
2024-12-15T10:00,3.6,81,1038.5,0.7
2024-12-15T11:00,5.3,76,1037.7,1.4
2024-12-15T12:00,6.4,75,1037.2,2.2
2024-12-15T13:00,8.8,70,1035.6,3.6
2024-12-15T14:00,10.4,67,1034.2,4.5
2024-12-15T15:00,11.3,65,1033.0,5.0
2024-12-15T16:00,11.4,67,1032.2,5.4
2024-12-15T17:00,10.9,71,1032.4,5.8
2024-12-15T18:00,9.7,76,1032.8,5.7
2024-12-15T19:00,9.1,79,1032.3,5.6
2024-12-15T20:00,8.7,81,1032.2,5.7
2024-12-15T21:00,6.6,82,1033.5,3.8
2024-12-15T22:00,6.3,83,1032.8,3.7
2024-12-15T23:00,6.3,86,1031.9,4.1
2024-12-16T00:00,6.2,90,1031.8,4.8
2024-12-16T01:00,6.2,94,1031.0,5.3
2024-12-16T02:00,6.4,96,1030.4,5.7
2024-12-16T03:00,6.4,96,1030.1,5.8
2024-12-16T04:00,6.5,96,1029.7,5.9
2024-12-16T05:00,6.2,98,1029.5,5.8
2024-12-16T06:00,5.9,97,1029.4,5.5
2024-12-16T07:00,5.9,96,1029.8,5.3
2024-12-16T08:00,5.9,96,1029.9,5.3
2024-12-16T09:00,5.0,97,1030.2,4.6
2024-12-16T10:00,5.6,96,1030.4,5.0
2024-12-16T11:00,6.3,95,1030.1,5.6
2024-12-16T12:00,7.9,91,1029.6,6.6
2024-12-16T13:00,9.4,88,1028.5,7.5
2024-12-16T14:00,11.3,82,1027.5,8.3
2024-12-16T15:00,12.0,81,1026.7,8.7
2024-12-16T16:00,13.2,77,1026.3,9.3
2024-12-16T17:00,13.1,79,1026.4,9.5
2024-12-16T18:00,11.1,89,1026.0,9.3
2024-12-16T19:00,10.8,89,1026.1,9.0
2024-12-16T20:00,10.9,89,1026.1,9.2
2024-12-16T21:00,9.0,94,1026.8,8.1
2024-12-16T22:00,9.5,92,1026.4,8.3
2024-12-16T23:00,9.5,92,1026.4,8.3
2024-12-17T00:00,9.3,93,1026.1,8.3
2024-12-17T01:00,9.1,95,1025.8,8.4
2024-12-17T02:00,9.3,96,1025.2,8.7
2024-12-17T03:00,9.4,97,1025.0,8.9
2024-12-17T04:00,9.4,97,1024.9,8.9
2024-12-17T05:00,9.2,98,1024.7,8.9
2024-12-17T06:00,9.0,98,1024.6,8.7
2024-12-17T07:00,8.8,98,1024.9,8.5
2024-12-17T08:00,8.8,98,1025.0,8.6
2024-12-17T09:00,9.8,97,1025.3,9.3
2024-12-17T10:00,11.6,95,1025.5,10.8
2024-12-17T11:00,13.8,86,1026.1,11.6
2024-12-17T12:00,16.3,76,1025.1,12.0
2024-12-17T13:00,18.2,68,1024.1,12.3
2024-12-17T14:00,19.4,64,1023.3,12.5
2024-12-17T15:00,19.7,64,1023.2,12.6
2024-12-17T16:00,19.0,67,1023.1,12.7
2024-12-17T17:00,18.2,71,1023.5,13.0
2024-12-17T18:00,16.2,80,1024.0,12.8
2024-12-17T19:00,15.6,83,1024.5,12.8
2024-12-17T20:00,13.9,89,1024.9,12.1
2024-12-17T21:00,13.7,90,1025.0,12.1
2024-12-17T22:00,13.0,92,1025.0,11.6
2024-12-17T23:00,12.3,94,1025.0,11.3
2024-12-18T00:00,11.6,95,1025.3,10.9
2024-12-18T01:00,11.1,97,1025.2,10.6
2024-12-18T02:00,10.8,98,1025.3,10.5
2024-12-18T03:00,10.3,99,1025.2,10.2
2024-12-18T04:00,10.1,99,1025.3,10.0
2024-12-18T05:00,10.0,99,1024.8,9.8
2024-12-18T06:00,9.6,98,1024.0,9.3
2024-12-18T07:00,9.3,97,1023.7,8.9
2024-12-18T08:00,9.1,97,1023.9,8.7
2024-12-18T09:00,9.6,99,1023.8,9.5
2024-12-18T10:00,11.3,96,1024.1,10.8
2024-12-18T11:00,14.0,91,1023.9,12.5
2024-12-18T12:00,16.3,86,1023.0,13.9
2024-12-18T13:00,18.4,76,1021.4,14.1
2024-12-18T14:00,19.9,68,1019.7,13.8
2024-12-18T15:00,20.5,65,1018.7,13.6
2024-12-18T16:00,20.5,68,1017.9,14.3
2024-12-18T17:00,19.5,75,1017.5,15.1
2024-12-18T18:00,18.9,79,1017.6,15.2
2024-12-18T19:00,18.0,85,1017.6,15.4
2024-12-18T20:00,17.0,91,1017.5,15.6
2024-12-18T21:00,15.3,100,1018.0,15.3
2024-12-18T22:00,15.1,98,1018.3,14.8
2024-12-18T23:00,14.5,100,1017.9,14.5
2024-12-19T00:00,14.2,99,1018.0,14.1
2024-12-19T01:00,13.2,99,1018.7,13.1
2024-12-19T02:00,12.6,99,1019.0,12.4
2024-12-19T03:00,12.2,96,1019.9,11.6
2024-12-19T04:00,10.1,92,1020.3,8.8
2024-12-19T05:00,8.8,87,1020.7,6.8
2024-12-19T06:00,8.7,80,1021.1,5.5
2024-12-19T07:00,8.7,77,1022.0,4.8
2024-12-19T08:00,7.8,80,1023.0,4.6
2024-12-19T09:00,9.8,74,1023.7,5.3
2024-12-19T10:00,10.4,73,1024.6,5.8
2024-12-19T11:00,10.1,68,1025.3,4.4
2024-12-19T12:00,9.7,63,1025.2,2.9
2024-12-19T13:00,9.6,61,1024.8,2.4
2024-12-19T14:00,9.9,59,1023.8,2.2
2024-12-19T15:00,9.9,57,1023.2,1.8
2024-12-19T16:00,9.9,55,1023.0,1.2
2024-12-19T17:00,9.6,54,1023.0,0.7
2024-12-19T18:00,8.9,56,1022.5,0.6
2024-12-19T19:00,7.8,61,1023.1,0.9
2024-12-19T20:00,7.3,65,1023.4,1.1
2024-12-19T21:00,7.8,63,1023.6,1.1
2024-12-19T22:00,7.4,65,1023.2,1.2
2024-12-19T23:00,7.1,66,1022.7,1.2
2024-12-20T00:00,7.2,65,1022.0,1.1
2024-12-20T01:00,6.9,66,1020.9,0.9
2024-12-20T02:00,6.5,67,1020.1,0.8
2024-12-20T03:00,6.4,66,1019.5,0.4
2024-12-20T04:00,6.0,70,1019.0,0.8
2024-12-20T05:00,5.9,69,1018.5,0.6
2024-12-20T06:00,5.9,70,1018.2,0.8
2024-12-20T07:00,5.7,73,1017.8,1.2
2024-12-20T08:00,5.5,75,1017.2,1.4
2024-12-20T09:00,5.2,79,1017.7,1.8
2024-12-20T10:00,5.5,78,1016.7,2.0
2024-12-20T11:00,7.5,71,1016.3,2.6
2024-12-20T12:00,8.9,67,1015.3,3.1
2024-12-20T13:00,9.9,64,1013.8,3.4
2024-12-20T14:00,11.4,59,1012.7,3.6
2024-12-20T15:00,11.6,55,1011.8,3.0
2024-12-20T16:00,11.2,56,1011.4,2.8
2024-12-20T17:00,11.1,53,1011.5,2.0
2024-12-20T18:00,8.9,64,1011.7,2.5
2024-12-20T19:00,7.8,68,1012.4,2.4
2024-12-20T20:00,8.0,69,1013.6,2.6
2024-12-20T21:00,7.4,84,1014.9,5.0
2024-12-20T22:00,5.9,86,1015.5,3.7
2024-12-20T23:00,5.3,80,1016.3,2.1
2024-12-21T00:00,4.9,75,1017.0,0.9
2024-12-21T01:00,4.4,73,1017.0,-0.1
2024-12-21T02:00,3.9,71,1016.8,-0.9
2024-12-21T03:00,3.3,71,1017.5,-1.4
2024-12-21T04:00,2.8,71,1018.1,-2.0
2024-12-21T05:00,2.3,70,1018.7,-2.5
2024-12-21T06:00,2.1,69,1019.3,-2.9
2024-12-21T07:00,2.0,70,1020.0,-2.9
2024-12-21T08:00,2.0,71,1021.0,-2.7
2024-12-21T09:00,2.2,71,1022.1,-2.4
2024-12-21T10:00,4.0,65,1023.0,-1.9
2024-12-21T11:00,5.8,57,1023.2,-2.1
2024-12-21T12:00,7.2,47,1023.5,-3.4
2024-12-21T13:00,7.7,40,1023.0,-5.1
2024-12-21T14:00,7.8,38,1022.4,-5.8
2024-12-21T15:00,7.5,37,1022.3,-6.2
2024-12-21T16:00,6.9,40,1022.8,-5.8
2024-12-21T17:00,5.6,39,1023.5,-7.3
2024-12-21T18:00,3.9,43,1024.2,-7.6
2024-12-21T19:00,2.6,47,1025.0,-7.7
2024-12-21T20:00,1.8,48,1026.1,-8.0
2024-12-21T21:00,2.1,48,1026.3,-7.8
2024-12-21T22:00,1.3,48,1027.0,-8.4
2024-12-21T23:00,0.6,51,1027.7,-8.5
2024-12-22T00:00,0.0,53,1028.2,-8.5
2024-12-22T01:00,-0.6,55,1028.4,-8.5
2024-12-22T02:00,-1.3,57,1028.6,-8.6
2024-12-22T03:00,-1.9,60,1028.7,-8.5
2024-12-22T04:00,-2.4,64,1029.1,-8.4
2024-12-22T05:00,-3.0,68,1029.3,-8.1
2024-12-22T06:00,-3.4,72,1030.0,-7.8
2024-12-22T07:00,-3.7,74,1030.6,-7.7
2024-12-22T08:00,-4.0,75,1031.5,-7.7
2024-12-22T09:00,-3.9,78,1032.7,-7.3
2024-12-22T10:00,-2.3,67,1033.5,-7.6
2024-12-22T11:00,-0.7,58,1034.1,-8.0
2024-12-22T12:00,0.6,51,1033.8,-8.4
2024-12-22T13:00,1.5,48,1032.8,-8.4
2024-12-22T14:00,2.1,46,1031.9,-8.3
2024-12-22T15:00,2.5,45,1031.3,-8.2
2024-12-22T16:00,2.6,45,1031.1,-8.2
2024-12-22T17:00,2.3,45,1031.8,-8.3
2024-12-22T18:00,0.2,58,1032.3,-7.0
2024-12-22T19:00,-0.6,64,1033.0,-6.6
2024-12-22T20:00,-1.0,67,1033.3,-6.4
2024-12-22T21:00,-1.1,65,1033.6,-6.8
2024-12-22T22:00,-1.8,68,1034.3,-7.0
2024-12-22T23:00,-2.2,69,1034.8,-7.0
2024-12-23T00:00,-3.0,74,1035.2,-7.0
2024-12-23T01:00,-3.3,76,1035.1,-6.9
2024-12-23T02:00,-3.5,77,1035.0,-6.9
2024-12-23T03:00,-3.6,77,1034.8,-7.1
2024-12-23T04:00,-3.7,74,1034.7,-7.6
2024-12-23T05:00,-4.0,75,1034.7,-7.7
2024-12-23T06:00,-3.9,75,1035.0,-7.7
2024-12-23T07:00,-4.1,78,1035.2,-7.4
2024-12-23T08:00,-4.2,79,1036.0,-7.3
2024-12-23T09:00,-4.6,82,1037.3,-7.3
2024-12-23T10:00,-2.8,70,1037.7,-7.5
2024-12-23T11:00,-0.5,57,1037.7,-8.0
2024-12-23T12:00,1.2,47,1037.2,-9.0
2024-12-23T13:00,2.4,41,1035.8,-9.6
2024-12-23T14:00,3.3,38,1034.6,-9.6
2024-12-23T15:00,3.8,38,1033.8,-9.3
2024-12-23T16:00,3.9,38,1033.3,-9.1
2024-12-23T17:00,3.3,43,1033.3,-8.3
2024-12-23T18:00,0.1,56,1033.4,-7.6
2024-12-23T19:00,-1.1,63,1033.3,-7.3
2024-12-23T20:00,-1.5,65,1033.3,-7.3
2024-12-23T21:00,-1.0,59,1033.5,-7.9
2024-12-23T22:00,-2.0,65,1033.3,-7.7
2024-12-23T23:00,-2.1,66,1033.1,-7.7
2024-12-24T00:00,-1.2,66,1032.5,-6.8
2024-12-24T01:00,-0.4,64,1031.7,-6.4
2024-12-24T02:00,0.2,59,1030.9,-6.8
2024-12-24T03:00,0.4,61,1030.3,-6.2
2024-12-24T04:00,0.4,64,1029.6,-5.7
2024-12-24T05:00,0.2,74,1028.8,-3.9
2024-12-24T06:00,0.4,69,1028.9,-4.6
2024-12-24T07:00,0.8,69,1028.7,-4.2
2024-12-24T08:00,1.3,68,1029.1,-4.0
2024-12-24T09:00,1.0,65,1029.0,-4.8
2024-12-24T10:00,2.1,61,1029.4,-4.7
2024-12-24T11:00,4.2,52,1028.9,-4.8
2024-12-24T12:00,6.1,45,1028.3,-4.8
2024-12-24T13:00,7.8,44,1026.9,-3.8
2024-12-24T14:00,9.8,43,1025.7,-2.3
2024-12-24T15:00,11.2,42,1024.9,-1.1
2024-12-24T16:00,11.7,42,1024.5,-0.8
2024-12-24T17:00,11.1,47,1024.6,0.1
2024-12-24T18:00,8.6,57,1024.8,0.4
2024-12-24T19:00,7.2,61,1025.2,0.3
2024-12-24T20:00,6.2,66,1025.4,0.4
2024-12-24T21:00,5.7,63,1025.6,-0.8
2024-12-24T22:00,5.0,65,1025.8,-1.1
2024-12-24T23:00,4.4,67,1026.1,-1.2
2024-12-25T00:00,3.7,70,1026.5,-1.3
2024-12-25T01:00,2.9,73,1026.5,-1.4
2024-12-25T02:00,2.4,76,1026.1,-1.3
2024-12-25T03:00,2.1,78,1026.0,-1.3
2024-12-25T04:00,1.8,80,1026.2,-1.3
2024-12-25T05:00,1.5,82,1026.6,-1.3
2024-12-25T06:00,1.1,84,1026.8,-1.2
2024-12-25T07:00,0.9,86,1027.2,-1.1
2024-12-25T08:00,0.6,89,1027.7,-1.0
2024-12-25T09:00,-0.0,87,1028.7,-1.9
2024-12-25T10:00,2.2,79,1029.3,-1.1
2024-12-25T11:00,4.7,71,1029.7,-0.1
2024-12-25T12:00,7.0,64,1029.4,0.7
2024-12-25T13:00,8.6,57,1028.2,0.7
2024-12-25T14:00,9.5,54,1027.2,0.6
2024-12-25T15:00,9.9,53,1026.5,0.8
2024-12-25T16:00,9.8,54,1026.5,0.9
2024-12-25T17:00,9.2,56,1026.6,0.8
2024-12-25T18:00,7.0,67,1027.0,1.2
2024-12-25T19:00,5.7,73,1027.3,1.3
2024-12-25T20:00,5.2,75,1027.6,1.1
2024-12-25T21:00,4.5,77,1028.6,0.8
2024-12-25T22:00,3.9,78,1028.6,0.4
2024-12-25T23:00,3.3,78,1028.6,-0.2
2024-12-26T00:00,2.5,80,1029.0,-0.5
2024-12-26T01:00,1.7,82,1028.9,-1.0
2024-12-26T02:00,1.2,83,1028.7,-1.4
2024-12-26T03:00,0.9,81,1028.5,-2.0
2024-12-26T04:00,0.4,81,1029.6,-2.4
2024-12-26T05:00,0.1,83,1029.5,-2.4
2024-12-26T06:00,0.4,82,1029.1,-2.3
2024-12-26T07:00,0.5,82,1029.3,-2.1
2024-12-26T08:00,0.5,83,1030.0,-2.1
2024-12-26T09:00,0.3,88,1031.0,-1.5
2024-12-26T10:00,2.2,78,1031.2,-1.3
2024-12-26T11:00,4.0,69,1031.3,-1.1
2024-12-26T12:00,5.5,62,1031.0,-1.1
2024-12-26T13:00,6.7,58,1029.8,-1.0
2024-12-26T14:00,7.8,55,1029.4,-0.8
2024-12-26T15:00,8.4,54,1028.3,-0.5
2024-12-26T16:00,8.5,54,1027.7,-0.3
2024-12-26T17:00,8.2,56,1027.6,-0.0
2024-12-26T18:00,6.7,64,1027.7,0.3
2024-12-26T19:00,5.1,72,1028.2,0.5
2024-12-26T20:00,4.2,76,1028.7,0.3
2024-12-26T21:00,4.3,73,1029.4,-0.0
2024-12-26T22:00,4.0,74,1029.4,-0.2
2024-12-26T23:00,3.5,77,1029.3,-0.1
2024-12-27T00:00,3.6,78,1029.5,0.1
2024-12-27T01:00,3.5,78,1029.2,0.0
2024-12-27T02:00,2.8,77,1028.6,-0.8
2024-12-27T03:00,2.9,73,1028.8,-1.5
2024-12-27T04:00,2.0,77,1029.3,-1.6
2024-12-27T05:00,2.5,76,1029.0,-1.2
2024-12-27T06:00,2.6,78,1029.0,-0.9
2024-12-27T07:00,2.5,79,1029.1,-0.8
2024-12-27T08:00,2.7,79,1029.2,-0.6
2024-12-27T09:00,2.9,85,1030.2,0.6
2024-12-27T10:00,3.2,86,1030.4,1.2
2024-12-27T11:00,3.8,86,1030.3,1.6
2024-12-27T12:00,5.9,77,1030.1,2.2
2024-12-27T13:00,5.7,79,1028.6,2.4
2024-12-27T14:00,5.8,82,1027.7,3.0
2024-12-27T15:00,6.2,84,1026.8,3.7
2024-12-27T16:00,6.5,85,1026.3,4.2
2024-12-27T17:00,6.9,85,1026.3,4.6
2024-12-27T18:00,6.9,87,1026.1,4.9
2024-12-27T19:00,6.9,90,1025.9,5.4
2024-12-27T20:00,7.1,91,1026.1,5.7
2024-12-27T21:00,5.6,97,1027.0,5.1
2024-12-27T22:00,6.1,96,1026.8,5.5
2024-12-27T23:00,6.0,97,1026.3,5.5
2024-12-28T00:00,6.4,96,1026.0,5.8
2024-12-28T01:00,6.9,95,1025.2,6.2
2024-12-28T02:00,6.4,97,1024.8,5.9
2024-12-28T03:00,7.3,96,1024.3,6.6
2024-12-28T04:00,8.1,94,1024.0,7.3
2024-12-28T05:00,8.9,93,1023.6,7.8
2024-12-28T06:00,8.9,93,1023.6,7.9
2024-12-28T07:00,9.5,94,1023.7,8.6
2024-12-28T08:00,10.4,97,1023.9,9.9
2024-12-28T09:00,7.6,97,1025.0,7.1
2024-12-28T10:00,9.5,93,1025.5,8.3
2024-12-28T11:00,11.1,90,1025.5,9.5
2024-12-28T12:00,13.7,84,1025.1,11.0
2024-12-28T13:00,16.5,74,1023.9,11.9
2024-12-28T14:00,17.5,71,1023.1,12.3
2024-12-28T15:00,17.0,75,1022.6,12.5
2024-12-28T16:00,17.1,76,1022.6,12.9
2024-12-28T17:00,16.5,82,1022.4,13.3
2024-12-28T18:00,14.3,92,1022.4,12.9
2024-12-28T19:00,13.8,93,1022.7,12.7
2024-12-28T20:00,13.6,93,1023.0,12.5
2024-12-28T21:00,12.4,98,1022.8,12.1
2024-12-28T22:00,14.2,98,1022.5,13.9
2024-12-28T23:00,14.9,98,1022.3,14.6
2024-12-29T00:00,15.3,98,1022.1,15.0
2024-12-29T01:00,15.4,98,1021.4,15.1
2024-12-29T02:00,15.2,98,1021.0,14.9
2024-12-29T03:00,14.7,98,1020.7,14.4
2024-12-29T04:00,14.5,98,1020.5,14.1
2024-12-29T05:00,14.6,96,1019.6,13.9
2024-12-29T06:00,14.7,94,1018.8,13.8
2024-12-29T07:00,14.9,92,1018.6,13.6
2024-12-29T08:00,15.4,89,1018.4,13.6
2024-12-29T09:00,16.1,85,1017.5,13.6
2024-12-29T10:00,17.4,78,1017.5,13.6
2024-12-29T11:00,18.0,76,1016.9,13.6
2024-12-29T12:00,19.4,72,1015.6,14.2
2024-12-29T13:00,20.9,66,1012.9,14.2
2024-12-29T14:00,19.3,76,1012.2,14.9
2024-12-29T15:00,16.6,96,1011.9,15.9
2024-12-29T16:00,17.1,92,1010.2,15.8
2024-12-29T17:00,16.8,88,1008.0,14.9
2024-12-29T18:00,16.0,92,1008.7,14.6
2024-12-29T19:00,15.8,97,1009.6,15.4
2024-12-29T20:00,16.0,97,1009.9,15.6
2024-12-29T21:00,13.7,95,1009.3,12.9
2024-12-29T22:00,13.8,94,1009.4,12.8
2024-12-29T23:00,13.4,95,1009.4,12.6
2024-12-30T00:00,13.4,97,1009.5,12.9
2024-12-30T01:00,13.4,99,1009.1,13.2
2024-12-30T02:00,13.3,98,1008.9,12.9
2024-12-30T03:00,12.9,97,1008.8,12.4
2024-12-30T04:00,11.6,96,1009.5,11.0
2024-12-30T05:00,10.5,96,1009.7,10.0
2024-12-30T06:00,9.7,97,1010.0,9.2
2024-12-30T07:00,9.0,98,1010.6,8.7
2024-12-30T08:00,8.4,98,1011.2,8.1
2024-12-30T09:00,8.5,93,1011.5,7.5
2024-12-30T10:00,10.2,89,1012.0,8.5
2024-12-30T11:00,12.6,72,1012.4,7.6
2024-12-30T12:00,14.7,56,1012.2,6.1
2024-12-30T13:00,16.0,49,1011.5,5.4
2024-12-30T14:00,16.6,48,1011.1,5.4
2024-12-30T15:00,16.7,48,1010.9,5.7
2024-12-30T16:00,16.5,48,1011.0,5.6
2024-12-30T17:00,15.9,51,1011.4,5.8
2024-12-30T18:00,13.1,65,1012.0,6.7
2024-12-30T19:00,11.7,68,1012.5,6.0
2024-12-30T20:00,11.2,69,1013.1,5.7
2024-12-30T21:00,9.7,73,1013.7,5.0
2024-12-30T22:00,8.7,77,1014.0,4.9
2024-12-30T23:00,7.5,83,1014.2,4.7
2024-12-31T00:00,7.5,85,1014.3,5.2
2024-12-31T01:00,7.3,87,1013.9,5.2
2024-12-31T02:00,7.7,88,1013.3,5.9
2024-12-31T03:00,7.6,89,1013.0,6.0
2024-12-31T04:00,8.0,90,1012.8,6.5
2024-12-31T05:00,7.7,91,1012.0,6.3
2024-12-31T06:00,7.6,91,1010.9,6.3
2024-12-31T07:00,7.3,94,1010.8,6.3
2024-12-31T08:00,7.3,94,1010.9,6.4
2024-12-31T09:00,6.0,95,1011.3,5.2
2024-12-31T10:00,8.4,90,1011.0,6.9
2024-12-31T11:00,11.1,81,1010.2,8.0
2024-12-31T12:00,13.6,70,1009.0,8.3
2024-12-31T13:00,15.3,64,1006.2,8.5
2024-12-31T14:00,16.8,64,1005.1,9.9
2024-12-31T15:00,17.8,61,1003.7,10.2
2024-12-31T16:00,17.9,63,1002.8,10.8
2024-12-31T17:00,17.8,64,1002.7,11.0
2024-12-31T18:00,16.5,71,1002.3,11.1
2024-12-31T19:00,13.7,82,1002.8,10.6
2024-12-31T20:00,13.2,87,1002.9,11.0
2024-12-31T21:00,12.2,88,1003.6,10.2
2024-12-31T22:00,10.7,96,1004.2,10.1
2024-12-31T23:00,11.3,89,1004.6,9.5
2025-01-01T00:00,10.9,80,1005.3,7.5
2025-01-01T01:00,10.5,69,1006.3,5.0
2025-01-01T02:00,10.0,64,1006.9,3.5
2025-01-01T03:00,9.3,60,1007.8,2.0
2025-01-01T04:00,8.5,61,1009.1,1.3
2025-01-01T05:00,7.9,59,1010.0,0.3
2025-01-01T06:00,7.5,58,1010.9,-0.3
2025-01-01T07:00,7.1,59,1011.6,-0.4
2025-01-01T08:00,6.3,62,1012.9,-0.3
2025-01-01T09:00,7.1,58,1013.6,-0.5
2025-01-01T10:00,8.5,54,1014.6,-0.2
2025-01-01T11:00,9.6,52,1015.2,0.2
2025-01-01T12:00,10.7,47,1015.6,-0.3
2025-01-01T13:00,11.1,44,1015.1,-0.7
2025-01-01T14:00,11.1,45,1015.0,-0.5
2025-01-01T15:00,11.1,44,1014.8,-0.8
2025-01-01T16:00,10.7,44,1015.3,-1.0
2025-01-01T17:00,9.9,45,1016.2,-1.5
2025-01-01T18:00,8.5,49,1017.4,-1.5
2025-01-01T19:00,7.2,53,1018.2,-1.7
2025-01-01T20:00,6.5,55,1018.9,-2.0
2025-01-01T21:00,6.4,54,1019.2,-2.3
2025-01-01T22:00,5.6,54,1019.6,-2.9
2025-01-01T23:00,5.0,56,1020.1,-3.2
2025-01-02T00:00,4.2,59,1020.7,-3.2
2025-01-02T01:00,3.8,60,1021.5,-3.3
2025-01-02T02:00,3.3,59,1022.2,-3.9
2025-01-02T03:00,2.2,59,1022.8,-4.9
2025-01-02T04:00,1.1,59,1023.6,-6.1
2025-01-02T05:00,0.4,61,1023.8,-6.3
2025-01-02T06:00,-0.3,64,1023.8,-6.3
2025-01-02T07:00,-0.9,67,1024.4,-6.3
2025-01-02T08:00,-1.2,67,1025.4,-6.5
2025-01-02T09:00,-0.6,71,1026.1,-5.3
2025-01-02T10:00,1.3,64,1027.0,-4.8
2025-01-02T11:00,3.4,48,1027.1,-6.6
2025-01-02T12:00,4.3,44,1026.6,-6.8
2025-01-02T13:00,5.3,43,1025.6,-6.3
2025-01-02T14:00,6.1,42,1024.5,-5.9
2025-01-02T15:00,6.6,41,1024.0,-5.6
2025-01-02T16:00,6.8,41,1023.4,-5.7
2025-01-02T17:00,6.5,42,1024.0,-5.7
2025-01-02T18:00,5.0,50,1024.3,-4.7
2025-01-02T19:00,3.2,60,1024.4,-3.7
2025-01-02T20:00,3.2,62,1024.7,-3.3
2025-01-02T21:00,3.1,59,1024.4,-4.2
2025-01-02T22:00,2.5,60,1024.5,-4.6
2025-01-02T23:00,1.8,62,1024.7,-4.7
2025-01-03T00:00,1.4,62,1024.7,-5.0
2025-01-03T01:00,1.2,62,1024.7,-5.3
2025-01-03T02:00,1.1,60,1024.6,-5.7
2025-01-03T03:00,0.8,62,1024.5,-5.6
2025-01-03T04:00,-0.2,69,1024.4,-5.3
2025-01-03T05:00,-0.9,74,1023.9,-4.9
2025-01-03T06:00,-1.1,77,1023.4,-4.6
2025-01-03T07:00,-1.4,77,1022.9,-4.8
2025-01-03T08:00,-0.7,75,1022.5,-4.6
2025-01-03T09:00,0.3,74,1021.9,-3.8
2025-01-03T10:00,2.0,69,1021.5,-3.0
